# DATE Y - M - D    | DATE MJD          | Bull. A PM-x      | Bull. A PM-y      | Bull. A UT1-UTC   |
        81216             54816.00            0.040063            0.134864           -0.5799203     
        81217             54817.00            0.036910            0.135063           -0.5812525     
        81218             54818.00            0.033665            0.135558           -0.5826697     
        81219             54819.00            0.030540            0.135983           -0.5841259     
        81220             54820.00            0.027513            0.136588           -0.5855160     
        81221             54821.00            0.024457            0.137352           -0.5867379     
        81222             54822.00            0.021214            0.138142           -0.5877547     
        81223             54823.00            0.017957            0.138594           -0.5885847     
        81224             54824.00            0.014510            0.139036           -0.5892139     
        81225             54825.00            0.010808            0.139446           -0.5896220     
        81226             54826.00            0.006741            0.139886           -0.5898721     
        81227             54827.00            0.002836            0.140502           -0.5900643     
        81228             54828.00           -0.001051            0.141710           -0.5903186     
        81229             54829.00           -0.005276            0.143047           -0.5906682     
        81230             54830.00           -0.009653            0.144174           -0.5911516     
        81231             54831.00           -0.013369            0.145026           -0.5918710     
        9 1 1             54832.00           -0.017028            0.146174            0.4071620     
        9 1 2             54833.00           -0.020381            0.147498            0.4059821     
        9 1 3             54834.00           -0.023211            0.148995            0.4046762     
        9 1 4             54835.00           -0.025745            0.150706            0.4033504     
        9 1 5             54836.00           -0.029062            0.152652            0.4020723     
        9 1 6             54837.00           -0.033293            0.154577            0.4009087     
        9 1 7             54838.00           -0.037527            0.156195            0.3999438     
        9 1 8             54839.00           -0.041696            0.157996            0.3992249     
        9 1 9             54840.00           -0.045846            0.159633            0.3986869     
        9 110             54841.00           -0.049560            0.161158            0.3981294     
        9 111             54842.00           -0.053069            0.162706            0.3974555     
        9 112             54843.00           -0.056497            0.164346            0.3965086     
        9 113             54844.00           -0.059430            0.166191            0.3952810     
        9 114             54845.00           -0.062402            0.167665            0.3938503     
        9 115             54846.00           -0.065320            0.169205            0.3923412     
        9 116             54847.00           -0.068154            0.170380            0.3908879     
        9 117             54848.00           -0.070720            0.171405            0.3896155     
        9 118             54849.00           -0.073216            0.173033            0.3885519     
        9 119             54850.00           -0.075696            0.174889            0.3877619     
        9 120             54851.00           -0.078283            0.177032            0.3872501     
        9 121             54852.00           -0.081078            0.179529            0.3869723     
        9 122             54853.00           -0.084416            0.181860            0.3868407     
        9 123             54854.00           -0.087513            0.184249            0.3867853     
        9 124             54855.00           -0.090023            0.186667            0.3867388     
        9 125             54856.00           -0.091614            0.189349            0.3866163     
        9 126             54857.00           -0.093150            0.192128            0.3863277     
        9 127             54858.00           -0.094384            0.194904            0.3858681     
        9 128             54859.00           -0.095972            0.197400            0.3851968     
        9 129             54860.00           -0.098036            0.199985            0.3843663     
        9 130             54861.00           -0.100288            0.202601            0.3834323     
        9 131             54862.00           -0.102820            0.205277            0.3824491     
        9 2 1             54863.00           -0.105437            0.207956            0.3815369     
        9 2 2             54864.00           -0.107426            0.210585            0.3807093     
        9 2 3             54865.00           -0.108340            0.213563            0.3800411     
        9 2 4             54866.00           -0.109022            0.216934            0.3795087     
        9 2 5             54867.00           -0.110020            0.220666            0.3790730     
        9 2 6             54868.00           -0.111694            0.224352            0.3786283     
        9 2 7             54869.00           -0.113756            0.227923            0.3780893     
        9 2 8             54870.00           -0.115915            0.231342            0.3773285     
        9 2 9             54871.00           -0.118053            0.234388            0.3763047     
        9 210             54872.00           -0.119665            0.237132            0.3750207     
        9 211             54873.00           -0.120545            0.240395            0.3735887     
        9 212             54874.00           -0.121382            0.244051            0.3721539     
        9 213             54875.00           -0.122250            0.247699            0.3708819     
        9 214             54876.00           -0.123697            0.251204            0.3699216     
        9 215             54877.00           -0.125219            0.254919            0.3692095     
        9 216             54878.00           -0.126819            0.258700            0.3686765     
        9 217             54879.00           -0.128593            0.262063            0.3683027     
        9 218             54880.00           -0.130530            0.265087            0.3680637     
        9 219             54881.00           -0.132284            0.267825            0.3679165     
        9 220             54882.00           -0.133293            0.270454            0.3677735     
        9 221             54883.00           -0.133769            0.273021            0.3675973     
        9 222             54884.00           -0.134109            0.275768            0.3673329     
        9 223             54885.00           -0.133773            0.278693            0.3668600     
        9 224             54886.00           -0.133138            0.282077            0.3661429     
        9 225             54887.00           -0.133564            0.285688            0.3652115     
        9 226             54888.00           -0.133472            0.288931            0.3640896     
        9 227             54889.00           -0.133682            0.292566            0.3628343     
        9 228             54890.00           -0.133938            0.296153            0.3615576     
        9 3 1             54891.00           -0.134382            0.299802            0.3603287     
        9 3 2             54892.00           -0.134736            0.303214            0.3591945     
        9 3 3             54893.00           -0.134835            0.306360            0.3581920     
        9 3 4             54894.00           -0.134162            0.309668            0.3573045     
        9 3 5             54895.00           -0.133710            0.313176            0.3565386     
        9 3 6             54896.00           -0.133360            0.316800            0.3557784     
        9 3 7             54897.00           -0.133149            0.320681            0.3548758     
        9 3 8             54898.00           -0.132968            0.324615            0.3537680     
        9 3 9             54899.00           -0.132781            0.328787            0.3523876     
        9 310             54900.00           -0.132470            0.332882            0.3507571     
        9 311             54901.00           -0.132190            0.336842            0.3490140     
        9 312             54902.00           -0.131976            0.340558            0.3472848     
        9 313             54903.00           -0.131599            0.343848            0.3456994     
        9 314             54904.00           -0.130924            0.346761            0.3443314     
        9 315             54905.00           -0.130271            0.350076            0.3431949     
        9 316             54906.00           -0.129469            0.353267            0.3422748     
        9 317             54907.00           -0.128517            0.356692            0.3415403     
        9 318             54908.00           -0.127707            0.359835            0.3409251     
        9 319             54909.00           -0.127289            0.363298            0.3403459     
        9 320             54910.00           -0.126784            0.366771            0.3397076     
        9 321             54911.00           -0.126000            0.370114            0.3389312     
