# temp[C] pressure[mbar] humidity[%] freq[GHz] alt[deg] ref["]
-10 560 0.1 150 46 33.1344
-10 560 0.1 150 47 31.9984
-10 560 0.1 150 48 30.8986
-10 560 0.1 150 49 29.8326
-10 560 0.1 150 50 28.7982
-10 560 0.1 150 51 27.7936
-10 560 0.1 150 52 26.8168
-10 560 0.1 150 53 25.8662
-10 560 0.1 150 54 24.9401
-10 560 0.1 150 55 24.0371
-10 560 0.1 150 56 23.1558
-10 560 0.1 150 57 22.295
-10 560 0.1 150 58 21.4533
-10 560 0.1 150 59 20.6297
-10 560 0.1 150 60 19.8231
-10 560 0.2 150 35 49.3933
-10 560 0.2 150 36 47.6106
-10 560 0.2 150 37 45.9107
-10 560 0.2 150 38 44.2871
-10 560 0.2 150 39 42.7338
-10 560 0.2 150 40 41.2456
-10 560 0.2 150 41 39.8176
-10 560 0.2 150 42 38.4453
-10 560 0.2 150 43 37.1249
-10 560 0.2 150 44 35.8526
-10 560 0.2 150 45 34.6252
-10 560 0.2 150 46 33.4397
-10 560 0.2 150 47 32.2932
-10 560 0.2 150 48 31.1832
-10 560 0.2 150 49 30.1074
-10 560 0.2 150 50 29.0635
-10 560 0.2 150 51 28.0496
-10 560 0.2 150 52 27.0638
-10 560 0.2 150 53 26.1045
-10 560 0.2 150 54 25.1698
-10 560 0.2 150 55 24.2585
-10 560 0.2 150 56 23.3691
-10 560 0.2 150 57 22.5003
-10 560 0.2 150 58 21.6508
-10 560 0.2 150 59 20.8196
-10 560 0.2 150 60 20.0056
-10 560 0.3 150 35 49.8442
-10 560 0.3 150 36 48.0451
-10 560 0.3 150 37 46.3297
-10 560 0.3 150 38 44.6912
-10 560 0.3 150 39 43.1238
-10 560 0.3 150 40 41.6219
-10 560 0.3 150 41 40.1808
-10 560 0.3 150 42 38.796
-10 560 0.3 150 43 37.4635
-10 560 0.3 150 44 36.1796
-10 560 0.3 150 45 34.941
-10 560 0.3 150 46 33.7447
-10 560 0.3 150 47 32.5877
-10 560 0.3 150 48 31.4676
-10 560 0.3 150 49 30.3819
-10 560 0.3 150 50 29.3285
-10 560 0.3 150 51 28.3054
-10 560 0.3 150 52 27.3106
-10 560 0.3 150 53 26.3424
-10 560 0.3 150 54 25.3993
-10 560 0.3 150 55 24.4797
-10 560 0.3 150 56 23.5821
-10 560 0.3 150 57 22.7054
-10 560 0.3 150 58 21.8482
-10 560 0.3 150 59 21.0094
-10 560 0.3 150 60 20.188
-10 560 0.4 150 35 50.2946
-10 560 0.4 150 36 48.4792
-10 560 0.4 150 37 46.7482
-10 560 0.4 150 38 45.0949
-10 560 0.4 150 39 43.5133
-10 560 0.4 150 40 41.9978
-10 560 0.4 150 41 40.5437
-10 560 0.4 150 42 39.1464
-10 560 0.4 150 43 37.8018
-10 560 0.4 150 44 36.5063
-10 560 0.4 150 45 35.2565
-10 560 0.4 150 46 34.0493
-10 560 0.4 150 47 32.8819
-10 560 0.4 150 48 31.7516
-10 560 0.4 150 49 30.6562
-10 560 0.4 150 50 29.5933
-10 560 0.4 150 51 28.5609
-10 560 0.4 150 52 27.5571
-10 560 0.4 150 53 26.5802
-10 560 0.4 150 54 25.6285
-10 560 0.4 150 55 24.7006
-10 560 0.4 150 56 23.795
-10 560 0.4 150 57 22.9103
-10 560 0.4 150 58 22.0454
-10 560 0.4 150 59 21.199
-10 560 0.4 150 60 20.3702
-10 560 0.5 150 35 50.7446
-10 560 0.5 150 36 48.9129
-10 560 0.5 150 37 47.1664
-10 560 0.5 150 38 45.4982
-10 560 0.5 150 39 43.9024
-10 560 0.5 150 40 42.3734
-10 560 0.5 150 41 40.9062
-10 560 0.5 150 42 39.4963
-10 560 0.5 150 43 38.1397
-10 560 0.5 150 44 36.8326
-10 560 0.5 150 45 35.5716
-10 560 0.5 150 46 34.3536
-10 560 0.5 150 47 33.2127
-10 560 0.5 150 48 32.0712
-10 560 0.5 150 49 30.9301
-10 560 0.5 150 50 29.8577
-10 560 0.5 150 51 28.8161
-10 560 0.5 150 52 27.8033
-10 560 0.5 150 53 26.8177
-10 560 0.5 150 54 25.8575
-10 560 0.5 150 55 24.9213
-10 560 0.5 150 56 24.0075
-10 560 0.5 150 57 23.115
-10 560 0.5 150 58 22.2423
-10 560 0.5 150 59 21.3884
-10 560 0.5 150 60 20.5521
-10 560 0.6 150 35 51.1941
-10 560 0.6 150 36 49.3461
-10 560 0.6 150 37 47.5841
-10 560 0.6 150 38 45.9011
-10 560 0.6 150 39 44.2911
-10 560 0.6 150 40 42.7485
-10 560 0.6 150 41 41.2683
-10 560 0.6 150 42 39.846
-10 560 0.6 150 43 38.4773
-10 560 0.6 150 44 37.1586
-10 560 0.6 150 45 35.8865
-10 560 0.6 150 46 34.6577
-10 560 0.6 150 47 33.4694
-10 560 0.6 150 48 32.3189
-10 560 0.6 150 49 31.2038
-10 560 0.6 150 50 30.1219
-10 560 0.6 150 51 29.071
-10 560 0.6 150 52 28.0493
-10 560 0.6 150 53 27.055
-10 560 0.6 150 54 26.0863
-10 560 0.6 150 55 25.1418
-10 560 0.6 150 56 24.2199
-10 560 0.6 150 57 23.3195
-10 560 0.6 150 58 22.4391
-10 560 0.6 150 59 21.5776
-10 560 0.6 150 60 20.7339
-10 560 0.7 150 35 51.6431
-10 560 0.7 150 36 49.7789
-10 560 0.7 150 37 48.0014
-10 560 0.7 150 38 46.3036
-10 560 0.7 150 39 44.6795
-10 560 0.7 150 40 43.1233
-10 560 0.7 150 41 41.6301
-10 560 0.7 150 42 40.1952
-10 560 0.7 150 43 38.8146
-10 560 0.7 150 44 37.4843
-10 560 0.7 150 45 36.201
-10 560 0.7 150 46 34.9614
-10 560 0.7 150 47 33.7626
-10 560 0.7 150 48 32.6021
-10 560 0.7 150 49 31.4772
-10 560 0.7 150 50 30.3858
-10 560 0.7 150 51 29.3257
-10 560 0.7 150 52 28.2951
-10 560 0.7 150 53 27.292
-10 560 0.7 150 54 26.3148
-10 560 0.7 150 55 25.362
-10 560 0.7 150 56 24.4321
-10 560 0.7 150 57 23.5237
-10 560 0.7 150 58 22.6356
-10 560 0.7 150 59 21.7666
-10 560 0.7 150 60 20.9155
-10 560 0.8 150 35 52.0917
-10 560 0.8 150 36 50.2112
-10 560 0.8 150 37 48.4182
-10 560 0.8 150 38 46.7057
-10 560 0.8 150 39 45.0674
-10 560 0.8 150 40 43.4977
-10 560 0.8 150 41 41.9915
-10 560 0.8 150 42 40.5441
-10 560 0.8 150 43 39.1515
-10 560 0.8 150 44 37.8096
-10 560 0.8 150 45 36.5151
-10 560 0.8 150 46 35.2648
-10 560 0.8 150 47 34.0556
-10 560 0.8 150 48 32.885
-10 560 0.8 150 49 31.7504
-10 560 0.8 150 50 30.6495
-10 560 0.8 150 51 29.5802
-10 560 0.8 150 52 28.5406
-10 560 0.8 150 53 27.5288
-10 560 0.8 150 54 26.5431
-10 560 0.8 150 55 25.582
-10 560 0.8 150 56 24.644
-10 560 0.8 150 57 23.7278
-10 560 0.8 150 58 22.832
-10 560 0.8 150 59 21.9554
-10 560 0.8 150 60 21.097
-10 560 0.9 150 35 52.5398
-10 560 0.9 150 36 50.6431
-10 560 0.9 150 37 48.8346
-10 560 0.9 150 38 47.1073
-10 560 0.9 150 39 45.4549
-10 560 0.9 150 40 43.8717
-10 560 0.9 150 41 42.3525
-10 560 0.9 150 42 40.8927
-10 560 0.9 150 43 39.488
-10 560 0.9 150 44 38.1346
-10 560 0.9 150 45 36.829
-10 560 0.9 150 46 35.5679
-10 560 0.9 150 47 34.3483
-10 560 0.9 150 48 33.1676
-10 560 0.9 150 49 32.0232
-10 560 0.9 150 50 30.9128
-10 560 0.9 150 51 29.8344
-10 560 0.9 150 52 28.7858
-10 560 0.9 150 53 27.7653
-10 560 0.9 150 54 26.7712
-10 560 0.9 150 55 25.8018
-10 560 0.9 150 56 24.8558
-10 560 0.9 150 57 23.9316
-10 560 0.9 150 58 23.0281
-10 560 0.9 150 59 22.144
-10 560 0.9 150 60 21.2782
-10 560 1 150 35 52.9875
-10 560 1 150 36 51.0746
-10 560 1 150 37 49.2506
-10 560 1 150 38 47.5086
-10 560 1 150 39 45.842
-10 560 1 150 40 44.2453
-10 560 1 150 41 42.7131
-10 560 1 150 42 41.2409
-10 560 1 150 43 39.8242
-10 560 1 150 44 38.4593
-10 560 1 150 45 37.1425
-10 560 1 150 46 35.8707
-10 560 1 150 47 34.6407
-10 560 1 150 48 33.4499
-10 560 1 150 49 32.2958
-10 560 1 150 50 31.176
-10 560 1 150 51 30.0883
-10 560 1 150 52 29.0308
-10 560 1 150 53 28.0016
-10 560 1 150 54 26.999
-10 560 1 150 55 26.0214
-10 560 1 150 56 25.0673
-10 560 1 150 57 24.1353
-10 560 1 150 58 23.2241
-10 560 1 150 59 22.3324
-10 560 1 150 60 21.4593
-10 560 1.1 150 35 52.9875
-10 560 1.1 150 36 51.0746
-10 560 1.1 150 37 49.2506
-10 560 1.1 150 38 47.5086
-10 560 1.1 150 39 45.842
-10 560 1.1 150 40 44.2453
-10 560 1.1 150 41 42.7131
-10 560 1.1 150 42 41.2409
-10 560 1.1 150 43 39.8242
-10 560 1.1 150 44 38.4593
-10 560 1.1 150 45 37.1425
-10 560 1.1 150 46 35.8707
-10 560 1.1 150 47 34.6407
-10 560 1.1 150 48 33.4499
-10 560 1.1 150 49 32.2958
-10 560 1.1 150 50 31.176
-10 560 1.1 150 51 30.0883
-10 560 1.1 150 52 29.0308
-10 560 1.1 150 53 28.0016
-10 560 1.1 150 54 26.999
-10 560 1.1 150 55 26.0214
-10 560 1.1 150 56 25.0673
-10 560 1.1 150 57 24.1353
-10 560 1.1 150 58 23.2241
-10 560 1.1 150 59 22.3324
-10 560 1.1 150 60 21.4593
0 548 0 150 35 45.7068
0 548 0 150 36 44.0575
0 548 0 150 37 42.4848
0 548 0 150 38 40.9827
0 548 0 150 39 39.5456
0 548 0 150 40 38.1687
0 548 0 150 41 36.8474
0 548 0 150 42 35.5777
0 548 0 150 43 34.356
0 548 0 150 44 33.1788
0 548 0 150 45 32.0431
0 548 0 150 46 30.9461
0 548 0 150 47 29.8852
0 548 0 150 48 28.8581
0 548 0 150 49 27.8626
0 548 0 150 50 26.8966
0 548 0 150 51 25.9584
0 548 0 150 52 25.0462
0 548 0 150 53 24.1584
0 548 0 150 54 23.2935
0 548 0 150 55 22.4502
0 548 0 150 56 21.6271
0 548 0 150 57 20.8231
0 548 0 150 58 20.037
0 548 0 150 59 19.2678
0 548 0 150 60 18.5145
0 548 0.1 150 35 46.6054
0 548 0.1 150 36 44.9236
0 548 0.1 150 37 43.3199
0 548 0.1 150 38 41.7882
0 548 0.1 150 39 40.3228
0 548 0.1 150 40 38.9187
0 548 0.1 150 41 37.5714
0 548 0.1 150 42 36.2767
0 548 0.1 150 43 35.0309
0 548 0.1 150 44 33.8305
0 548 0.1 150 45 32.6725
0 548 0.1 150 46 31.5539
0 548 0.1 150 47 30.4722
0 548 0.1 150 48 29.4249
0 548 0.1 150 49 28.4098
0 548 0.1 150 50 27.4248
0 548 0.1 150 51 26.4682
0 548 0.1 150 52 25.538
0 548 0.1 150 53 24.6328
0 548 0.1 150 54 23.7509
0 548 0.1 150 55 22.891
0 548 0.1 150 56 22.0517
0 548 0.1 150 57 21.2319
0 548 0.1 150 58 20.4304
0 548 0.1 150 59 19.6461
0 548 0.1 150 60 18.878
0 548 0.2 150 35 47.502
0 548 0.2 150 36 45.7877
0 548 0.2 150 37 44.1531
0 548 0.2 150 38 42.5918
0 548 0.2 150 39 41.0982
0 548 0.2 150 40 39.667
0 548 0.2 150 41 38.2938
0 548 0.2 150 42 36.9741
0 548 0.2 150 43 35.7043
0 548 0.2 150 44 34.4808
0 548 0.2 150 45 33.3005
0 548 0.2 150 46 32.1604
0 548 0.2 150 47 31.0578
0 548 0.2 150 48 29.9903
0 548 0.2 150 49 28.9557
0 548 0.2 150 50 27.9518
0 548 0.2 150 51 26.9768
0 548 0.2 150 52 26.0287
0 548 0.2 150 53 25.1061
0 548 0.2 150 54 24.2072
0 548 0.2 150 55 23.3308
0 548 0.2 150 56 22.4754
0 548 0.2 150 57 21.6398
0 548 0.2 150 58 20.8229
0 548 0.2 150 59 20.0235
0 548 0.2 150 60 19.2406
0 548 0.3 150 35 48.3966
0 548 0.3 150 36 46.6499
0 548 0.3 150 37 44.9844
0 548 0.3 150 38 43.3937
0 548 0.3 150 39 41.8718
0 548 0.3 150 40 40.4137
0 548 0.3 150 41 39.0145
0 548 0.3 150 42 37.67
0 548 0.3 150 43 36.3762
0 548 0.3 150 44 35.1297
0 548 0.3 150 45 33.9271
0 548 0.3 150 46 32.7655
0 548 0.3 150 47 31.6421
0 548 0.3 150 48 30.5546
0 548 0.3 150 49 29.5004
0 548 0.3 150 50 28.4777
0 548 0.3 150 51 27.4842
0 548 0.3 150 52 26.5183
0 548 0.3 150 53 25.5783
0 548 0.3 150 54 24.6625
0 548 0.3 150 55 23.7696
0 548 0.3 150 56 22.8981
0 548 0.3 150 57 22.0468
0 548 0.3 150 58 21.2145
0 548 0.3 150 59 20.4001
0 548 0.3 150 60 19.6025
0 548 0.4 150 35 49.2892
0 548 0.4 150 36 47.5102
0 548 0.4 150 37 45.8139
0 548 0.4 150 38 44.1937
0 548 0.4 150 39 42.6437
0 548 0.4 150 40 41.1587
0 548 0.4 150 41 39.7336
0 548 0.4 150 42 38.3643
0 548 0.4 150 43 37.0466
0 548 0.4 150 44 35.777
0 548 0.4 150 45 34.5523
0 548 0.4 150 46 33.3692
0 548 0.4 150 47 32.2251
0 548 0.4 150 48 31.1175
0 548 0.4 150 49 30.0439
0 548 0.4 150 50 29.0023
0 548 0.4 150 51 27.9905
0 548 0.4 150 52 27.0068
0 548 0.4 150 53 26.0495
0 548 0.4 150 54 25.1168
0 548 0.4 150 55 24.2074
0 548 0.4 150 56 23.3199
0 548 0.4 150 57 22.4529
0 548 0.4 150 58 21.6052
0 548 0.4 150 59 20.7758
0 548 0.4 150 60 19.9635
0 548 0.5 150 35 50.1798
0 548 0.5 150 36 48.3685
0 548 0.5 150 37 46.6415
0 548 0.5 150 38 44.992
0 548 0.5 150 39 43.4139
0 548 0.5 150 40 41.902
0 548 0.5 150 41 40.4511
0 548 0.5 150 42 39.057
0 548 0.5 150 43 37.7155
0 548 0.5 150 44 36.423
0 548 0.5 150 45 35.176
0 548 0.5 150 46 33.9716
0 548 0.5 150 47 32.8069
0 548 0.5 150 48 31.6792
0 548 0.5 150 49 30.5862
0 548 0.5 150 50 29.5257
0 548 0.5 150 51 28.4957
0 548 0.5 150 52 27.4942
0 548 0.5 150 53 26.5196
0 548 0.5 150 54 25.5701
0 548 0.5 150 55 24.6442
0 548 0.5 150 56 23.7407
0 548 0.5 150 57 22.858
0 548 0.5 150 58 21.9951
0 548 0.5 150 59 21.1507
0 548 0.5 150 60 20.3237
0 548 0.6 150 35 51.0683
0 548 0.6 150 36 49.2249
0 548 0.6 150 37 47.4672
0 548 0.6 150 38 45.7884
0 548 0.6 150 39 44.1824
0 548 0.6 150 40 42.6436
0 548 0.6 150 41 41.167
0 548 0.6 150 42 39.7482
0 548 0.6 150 43 38.3829
0 548 0.6 150 44 37.0675
0 548 0.6 150 45 35.7984
0 548 0.6 150 46 34.5726
0 548 0.6 150 47 33.3873
0 548 0.6 150 48 32.2396
0 548 0.6 150 49 31.1273
0 548 0.6 150 50 30.048
0 548 0.6 150 51 28.9997
0 548 0.6 150 52 27.9805
0 548 0.6 150 53 26.9886
0 548 0.6 150 54 26.0223
0 548 0.6 150 55 25.0801
0 548 0.6 150 56 24.1605
0 548 0.6 150 57 23.2623
0 548 0.6 150 58 22.384
0 548 0.6 150 59 21.5247
0 548 0.6 150 60 20.6831
0 548 0.7 150 35 51.955
0 548 0.7 150 36 50.0794
0 548 0.7 150 37 48.2911
0 548 0.7 150 38 46.5831
0 548 0.7 150 39 44.9491
0 548 0.7 150 40 43.3836
0 548 0.7 150 41 41.8813
0 548 0.7 150 42 40.4378
0 548 0.7 150 43 39.0488
0 548 0.7 150 44 37.7105
0 548 0.7 150 45 36.4194
0 548 0.7 150 46 35.1723
0 548 0.7 150 47 33.9664
0 548 0.7 150 48 32.7988
0 548 0.7 150 49 31.6671
0 548 0.7 150 50 30.5691
0 548 0.7 150 51 29.5027
0 548 0.7 150 52 28.4658
0 548 0.7 150 53 27.4566
0 548 0.7 150 54 26.4736
0 548 0.7 150 55 25.515
0 548 0.7 150 56 24.5795
0 548 0.7 150 57 23.6656
0 548 0.7 150 58 22.7722
0 548 0.7 150 59 21.8979
0 548 0.7 150 60 21.0417
0 548 0.8 150 35 52.8396
0 548 0.8 150 36 50.932
0 548 0.8 150 37 49.1132
0 548 0.8 150 38 47.376
0 548 0.8 150 39 45.7142
0 548 0.8 150 40 44.1219
0 548 0.8 150 41 42.594
0 548 0.8 150 42 41.1259
0 548 0.8 150 43 39.7132
0 548 0.8 150 44 38.3521
0 548 0.8 150 45 37.039
0 548 0.8 150 46 35.7707
0 548 0.8 150 47 34.5442
0 548 0.8 150 48 33.3567
0 548 0.8 150 49 32.2058
0 548 0.8 150 50 31.0891
0 548 0.8 150 51 30.0044
0 548 0.8 150 52 28.9499
0 548 0.8 150 53 27.9236
0 548 0.8 150 54 26.9238
0 548 0.8 150 55 25.9489
0 548 0.8 150 56 24.9974
0 548 0.8 150 57 24.068
0 548 0.8 150 58 23.1594
0 548 0.8 150 59 22.2702
0 548 0.8 150 60 21.3995
0 548 0.9 150 35 53.7222
0 548 0.9 150 36 51.7827
0 548 0.9 150 37 49.9334
0 548 0.9 150 38 48.1672
0 548 0.9 150 39 46.4775
0 548 0.9 150 40 44.8586
0 548 0.9 150 41 43.3051
0 548 0.9 150 42 41.8124
0 548 0.9 150 43 40.3761
0 548 0.9 150 44 38.9923
0 548 0.9 150 45 37.6572
0 548 0.9 150 46 36.3677
0 548 0.9 150 47 35.1207
0 548 0.9 150 48 33.9134
0 548 0.9 150 49 32.7432
0 548 0.9 150 50 31.6079
0 548 0.9 150 51 30.5051
0 548 0.9 150 52 29.4329
0 548 0.9 150 53 28.3895
0 548 0.9 150 54 27.373
0 548 0.9 150 55 26.3818
0 548 0.9 150 56 25.4145
0 548 0.9 150 57 24.4696
0 548 0.9 150 58 23.5458
0 548 0.9 150 59 22.6418
0 548 0.9 150 60 21.7565
0 548 1 150 35 54.6029
0 548 1 150 36 52.6315
0 548 1 150 37 50.7518
0 548 1 150 38 48.9565
0 548 1 150 39 47.2391
0 548 1 150 40 45.5936
0 548 1 150 41 44.0147
0 548 1 150 42 42.4975
0 548 1 150 43 41.0376
0 548 1 150 44 39.631
0 548 1 150 45 38.274
0 548 1 150 46 36.9634
0 548 1 150 47 35.6959
0 548 1 150 48 34.4688
0 548 1 150 49 33.2795
0 548 1 150 50 32.1255
0 548 1 150 51 31.0047
0 548 1 150 52 29.9149
0 548 1 150 53 28.8544
0 548 1 150 54 27.8212
0 548 1 150 55 26.8138
0 548 1 150 56 25.8306
0 548 1 150 57 24.8702
0 548 1 150 58 23.9313
0 548 1 150 59 23.0125
0 548 1 150 60 22.1127
0 548 1.1 150 35 54.6029
0 548 1.1 150 36 52.6315
0 548 1.1 150 37 50.7518
0 548 1.1 150 38 48.9565
0 548 1.1 150 39 47.2391
0 548 1.1 150 40 45.5936
0 548 1.1 150 41 44.0147
0 548 1.1 150 42 42.4975
0 548 1.1 150 43 41.0376
0 548 1.1 150 44 39.631
0 548 1.1 150 45 38.274
0 548 1.1 150 46 36.9634
0 548 1.1 150 47 35.6959
0 548 1.1 150 48 34.4688
0 548 1.1 150 49 33.2795
0 548 1.1 150 50 32.1255
0 548 1.1 150 51 31.0047
0 548 1.1 150 52 29.9149
0 548 1.1 150 53 28.8544
0 548 1.1 150 54 27.8212
0 548 1.1 150 55 26.8138
0 548 1.1 150 56 25.8306
0 548 1.1 150 57 24.8702
0 548 1.1 150 58 23.9313
0 548 1.1 150 59 23.0125
0 548 1.1 150 60 22.1127
0 549 0 150 35 45.7902
0 549 0 150 36 44.1379
0 549 0 150 37 42.5624
0 549 0 150 38 41.0575
0 549 0 150 39 39.6178
0 549 0 150 40 38.2384
0 549 0 150 41 36.9147
0 549 0 150 42 35.6427
0 549 0 150 43 34.4187
0 549 0 150 44 33.2393
0 549 0 150 45 32.1015
0 549 0 150 46 31.0026
0 549 0 150 47 29.9397
0 549 0 150 48 28.9108
0 549 0 150 49 27.9134
0 549 0 150 50 26.9457
0 549 0 150 51 26.0058
0 549 0 150 52 25.0919
0 549 0 150 53 24.2025
0 549 0 150 54 23.336
0 549 0 150 55 22.4912
0 549 0 150 56 21.6666
0 549 0 150 57 20.8611
0 549 0 150 58 20.0736
0 549 0 150 59 19.303
0 549 0 150 60 18.5483
0 549 0.1 150 35 46.6888
0 549 0.1 150 36 45.004
0 549 0.1 150 37 43.3974
0 549 0.1 150 38 41.8629
0 549 0.1 150 39 40.3949
0 549 0.1 150 40 38.9884
0 549 0.1 150 41 37.6386
0 549 0.1 150 42 36.3416
0 549 0.1 150 43 35.0936
0 549 0.1 150 44 33.8911
0 549 0.1 150 45 32.731
0 549 0.1 150 46 31.6104
0 549 0.1 150 47 30.5267
0 549 0.1 150 48 29.4775
0 549 0.1 150 49 28.4606
0 549 0.1 150 50 27.4739
0 549 0.1 150 51 26.5155
0 549 0.1 150 52 25.5837
0 549 0.1 150 53 24.6769
0 549 0.1 150 54 23.7934
0 549 0.1 150 55 22.932
0 549 0.1 150 56 22.0912
0 549 0.1 150 57 21.2699
0 549 0.1 150 58 20.467
0 549 0.1 150 59 19.6813
0 549 0.1 150 60 18.9118
0 549 0.2 150 35 47.5854
0 549 0.2 150 36 45.8681
0 549 0.2 150 37 44.2306
0 549 0.2 150 38 42.6666
0 549 0.2 150 39 41.1703
0 549 0.2 150 40 39.7367
0 549 0.2 150 41 38.361
0 549 0.2 150 42 37.039
0 549 0.2 150 43 35.767
0 549 0.2 150 44 34.5414
0 549 0.2 150 45 33.3589
0 549 0.2 150 46 32.2168
0 549 0.2 150 47 31.1123
0 549 0.2 150 48 30.043
0 549 0.2 150 49 29.0066
0 549 0.2 150 50 28.0009
0 549 0.2 150 51 27.0241
0 549 0.2 150 52 26.0744
0 549 0.2 150 53 25.1501
0 549 0.2 150 54 24.2497
0 549 0.2 150 55 23.3717
0 549 0.2 150 56 22.5149
0 549 0.2 150 57 21.6778
0 549 0.2 150 58 20.8595
0 549 0.2 150 59 20.0587
0 549 0.2 150 60 19.2744
0 549 0.3 150 35 48.48
0 549 0.3 150 36 46.7303
0 549 0.3 150 37 45.0619
0 549 0.3 150 38 43.4684
0 549 0.3 150 39 41.944
0 549 0.3 150 40 40.4833
0 549 0.3 150 41 39.0817
0 549 0.3 150 42 37.7349
0 549 0.3 150 43 36.4389
0 549 0.3 150 44 35.1902
0 549 0.3 150 45 33.9855
0 549 0.3 150 46 32.8219
0 549 0.3 150 47 31.6967
0 549 0.3 150 48 30.6072
0 549 0.3 150 49 29.5513
0 549 0.3 150 50 28.5267
0 549 0.3 150 51 27.5316
0 549 0.3 150 52 26.564
0 549 0.3 150 53 25.6224
0 549 0.3 150 54 24.705
0 549 0.3 150 55 23.8105
0 549 0.3 150 56 22.9376
0 549 0.3 150 57 22.0848
0 549 0.3 150 58 21.2511
0 549 0.3 150 59 20.4352
0 549 0.3 150 60 19.6363
0 549 0.4 150 35 49.3726
0 549 0.4 150 36 47.5906
0 549 0.4 150 37 45.8914
0 549 0.4 150 38 44.2685
0 549 0.4 150 39 42.7159
0 549 0.4 150 40 41.2283
0 549 0.4 150 41 39.8008
0 549 0.4 150 42 38.4292
0 549 0.4 150 43 37.1093
0 549 0.4 150 44 35.8376
0 549 0.4 150 45 34.6107
0 549 0.4 150 46 33.4257
0 549 0.4 150 47 32.2797
0 549 0.4 150 48 31.1702
0 549 0.4 150 49 30.0948
0 549 0.4 150 50 29.0514
0 549 0.4 150 51 28.0379
0 549 0.4 150 52 27.0525
0 549 0.4 150 53 26.0935
0 549 0.4 150 54 25.1593
0 549 0.4 150 55 24.2484
0 549 0.4 150 56 23.3593
0 549 0.4 150 57 22.4909
0 549 0.4 150 58 21.6418
0 549 0.4 150 59 20.8109
0 549 0.4 150 60 19.9973
0 549 0.5 150 35 50.2632
0 549 0.5 150 36 48.4489
0 549 0.5 150 37 46.719
0 549 0.5 150 38 45.0667
0 549 0.5 150 39 43.4861
0 549 0.5 150 40 41.9716
0 549 0.5 150 41 40.5184
0 549 0.5 150 42 39.1219
0 549 0.5 150 43 37.7782
0 549 0.5 150 44 36.4835
0 549 0.5 150 45 35.2345
0 549 0.5 150 46 34.0281
0 549 0.5 150 47 32.8614
0 549 0.5 150 48 31.7318
0 549 0.5 150 49 30.6371
0 549 0.5 150 50 29.5748
0 549 0.5 150 51 28.5431
0 549 0.5 150 52 27.5399
0 549 0.5 150 53 26.5636
0 549 0.5 150 54 25.6126
0 549 0.5 150 55 24.6852
0 549 0.5 150 56 23.7801
0 549 0.5 150 57 22.896
0 549 0.5 150 58 22.0316
0 549 0.5 150 59 21.1858
0 549 0.5 150 60 20.3575
0 549 0.6 150 35 51.1518
0 549 0.6 150 36 49.3053
0 549 0.6 150 37 47.5448
0 549 0.6 150 38 45.8632
0 549 0.6 150 39 44.2545
0 549 0.6 150 40 42.7132
0 549 0.6 150 41 41.2343
0 549 0.6 150 42 39.8131
0 549 0.6 150 43 38.4456
0 549 0.6 150 44 37.128
0 549 0.6 150 45 35.8569
0 549 0.6 150 46 34.6291
0 549 0.6 150 47 33.4418
0 549 0.6 150 48 32.2923
0 549 0.6 150 49 31.1781
0 549 0.6 150 50 30.0971
0 549 0.6 150 51 29.0471
0 549 0.6 150 52 28.0262
0 549 0.6 150 53 27.0327
0 549 0.6 150 54 26.0648
0 549 0.6 150 55 25.1211
0 549 0.6 150 56 24.2
0 549 0.6 150 57 23.3003
0 549 0.6 150 58 22.4206
0 549 0.6 150 59 21.5598
0 549 0.6 150 60 20.7169
0 549 0.7 150 35 52.0384
0 549 0.7 150 36 50.1598
0 549 0.7 150 37 48.3687
0 549 0.7 150 38 46.6579
0 549 0.7 150 39 45.0213
0 549 0.7 150 40 43.4532
0 549 0.7 150 41 41.9486
0 549 0.7 150 42 40.5027
0 549 0.7 150 43 39.1115
0 549 0.7 150 44 37.771
0 549 0.7 150 45 36.4779
0 549 0.7 150 46 35.2288
0 549 0.7 150 47 34.0209
0 549 0.7 150 48 32.8514
0 549 0.7 150 49 31.718
0 549 0.7 150 50 30.6182
0 549 0.7 150 51 29.55
0 549 0.7 150 52 28.5115
0 549 0.7 150 53 27.5007
0 549 0.7 150 54 26.5161
0 549 0.7 150 55 25.556
0 549 0.7 150 56 24.6189
0 549 0.7 150 57 23.7036
0 549 0.7 150 58 22.8087
0 549 0.7 150 59 21.933
0 549 0.7 150 60 21.0755
0 549 0.8 150 35 52.923
0 549 0.8 150 36 51.0124
0 549 0.8 150 37 49.1907
0 549 0.8 150 38 47.4508
0 549 0.8 150 39 45.7863
0 549 0.8 150 40 44.1916
0 549 0.8 150 41 42.6613
0 549 0.8 150 42 41.1908
0 549 0.8 150 43 39.7759
0 549 0.8 150 44 38.4126
0 549 0.8 150 45 37.0975
0 549 0.8 150 46 35.8272
0 549 0.8 150 47 34.5987
0 549 0.8 150 48 33.4094
0 549 0.8 150 49 32.2566
0 549 0.8 150 50 31.1382
0 549 0.8 150 51 30.0518
0 549 0.8 150 52 28.9956
0 549 0.8 150 53 27.9677
0 549 0.8 150 54 26.9663
0 549 0.8 150 55 25.9899
0 549 0.8 150 56 25.0369
0 549 0.8 150 57 24.106
0 549 0.8 150 58 23.1959
0 549 0.8 150 59 22.3054
0 549 0.8 150 60 21.4333
0 549 0.9 150 35 53.8057
